customer_key,customer_number,customer_name,gender,age,marital_status,country,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
13484,AW00024483,Arthur Kapoor,Male,84,Single,Australia,50 and above,New,2013-09-16,147,1,24,3,3,0,24,24
13485,AW00024484,Chad Anand,Male,59,Married,Australia,50 and above,New,2013-07-02,149,2,3563,2,2,8,1781,445
13486,AW00024485,Franklin Ma,Male,66,Single,Australia,50 and above,New,2013-07-14,149,2,3356,3,3,7,1678,479
13487,AW00024486,Rafael Zeng,Male,44,Married,United States,40-49,New,2013-02-01,154,1,37,2,2,0,37,37
13488,AW00024487,Samantha Harris,Female,45,Single,Canada,40-49,New,2013-08-23,148,1,5,1,1,0,5,5
13489,AW00024488,Gavin Gonzales,Male,45,Single,Canada,40-49,New,2013-12-22,144,1,14,2,2,0,14,14
13490,AW00024489,Shelby Murphy,Female,44,Single,Canada,40-49,New,2013-04-13,152,1,5,1,1,0,5,5
13491,AW00024490,Dwayne Suarez,Male,40,Married,United States,40-49,New,2013-09-18,147,1,37,2,2,0,37,37
13492,AW00024491,Kaitlyn Russell,Female,40,Single,Canada,40-49,New,2011-12-17,168,1,3578,1,1,0,3578,3578
13493,AW00024492,Devin Lopez,Male,41,Single,United States,40-49,New,2013-03-03,153,1,791,4,4,0,791,791
13494,AW00024493,Seth Bennett,Male,41,Single,Canada,40-49,New,2011-12-02,168,1,3578,1,1,0,3578,3578
13495,AW00024494,Rafael Zhou,Male,83,Married,Australia,50 and above,New,2013-01-31,155,1,10,1,1,0,10,10
13496,AW00024495,Kellie Ortega,Female,72,Single,Australia,50 and above,New,2014-01-14,143,1,15,2,2,0,15,15
13497,AW00024496,Katelyn Mitchell,Female,42,Single,Canada,40-49,Regular,2013-06-04,150,2,4349,3,3,18,2174,241
13498,AW00024497,Abigail James,Female,42,Single,United States,40-49,New,2013-02-04,154,1,72,3,3,0,72,72
13499,AW00024498,Angela Washington,Female,42,Single,United States,40-49,New,2013-06-10,150,1,2407,4,4,0,2407,2407
13500,AW00024499,Olivia Lewis,Female,42,Single,United States,40-49,New,2013-05-21,151,1,33,1,1,0,33,33
13501,AW00024500,Seth Johnson,Male,42,Married,United States,40-49,New,2013-06-12,150,1,72,3,3,0,72,72
13502,AW00024501,Victoria Garcia,Female,41,Single,Canada,40-49,New,2011-12-27,168,1,3578,1,1,0,3578,3578
13503,AW00024502,Deb Price,Male,79,Married,Australia,50 and above,New,2013-07-17,149,2,3622,4,4,7,1811,517
13504,AW00024503,Laura Ma,Female,73,Married,Australia,50 and above,New,2013-07-30,149,2,3617,3,3,7,1808,516
13505,AW00024504,Eddie Navarro,Male,78,Married,Australia,50 and above,New,2013-07-11,149,2,3563,2,2,7,1781,509
13506,AW00024505,Clifford Gonzalez,Male,71,Married,Australia,50 and above,New,2013-07-12,149,2,3302,2,2,7,1651,471
13507,AW00024506,Jaime Mu├▒oz,Female,77,Married,Australia,50 and above,New,2013-07-19,149,2,3563,2,2,7,1781,509
13508,AW00024507,Madison Garcia,Female,43,Single,United States,40-49,New,2013-09-14,147,1,33,1,1,0,33,33
13509,AW00024508,Alex Phillips,Male,43,Single,United States,40-49,New,2013-10-16,146,1,122,4,4,0,122,122
13510,AW00024509,Emma Long,Female,43,Single,United States,40-49,New,2013-11-07,145,1,35,2,2,0,35,35
13511,AW00024510,Christian Martinez,Male,43,Married,United States,40-49,New,2013-10-03,146,1,61,3,3,0,61,61
13512,AW00024511,Logan Hall,Male,44,Single,United States,40-49,New,2013-08-28,148,1,37,2,2,0,37,37
13513,AW00024512,Adrienne Jim├⌐nez,Female,43,Single,United States,40-49,New,2013-07-13,149,1,33,1,1,0,33,33
13514,AW00024513,Alejandro Deng,Male,44,Married,United States,40-49,New,2013-04-11,152,1,39,3,3,0,39,39
13515,AW00024514,Jesse Phillips,Male,44,Married,United States,40-49,New,2013-07-18,149,1,37,2,2,0,37,37
13516,AW00024515,Ian Jones,Male,44,Single,United States,40-49,New,2013-12-20,144,1,72,3,3,0,72,72
13517,AW00024516,Rachel Moore,Female,44,Single,United States,40-49,New,2013-02-08,154,1,39,3,3,0,39,39
13518,AW00024517,Brandon Harris,Male,46,Single,United States,40-49,New,2013-12-29,144,1,87,3,3,0,87,87
13519,AW00024518,Stephanie Allen,Female,46,Single,United States,40-49,New,2013-07-07,149,1,37,2,2,0,37,37
13520,AW00024519,Carlos King,Male,40,Married,United States,40-49,New,2013-10-06,146,1,39,3,3,0,39,39
13521,AW00024520,Joseph Wilson,Male,47,Married,United States,40-49,New,2013-06-28,150,1,2462,3,3,0,2462,2462
13522,AW00024521,Jordyn Wood,Female,47,Single,United States,40-49,New,2013-02-16,154,1,2419,2,2,0,2419,2419
13523,AW00024522,Alex Perez,Male,46,Married,United States,40-49,New,2013-02-04,154,1,2483,3,3,0,2483,2483
13524,AW00024523,Mariah Coleman,Female,52,Married,United States,50 and above,New,2013-02-07,154,1,2492,6,6,0,2492,2492
13525,AW00024524,Megan Lewis,Female,46,Married,United States,40-49,New,2013-09-16,147,1,35,2,2,0,35,35
13526,AW00024525,James Nelson,Male,52,Married,Canada,50 and above,New,2013-03-11,153,1,7,2,2,0,7,7
13527,AW00024526,Julian Barnes,Male,53,Married,United States,50 and above,New,2013-02-25,154,1,2419,2,2,0,2419,2419
13528,AW00024527,Gavin Coleman,Male,52,Married,United States,50 and above,New,2013-02-27,154,1,2419,2,2,0,2419,2419
13529,AW00024528,Katherine Hernandez,Female,52,Single,United States,50 and above,New,2013-02-04,154,1,2420,4,4,0,2420,2420
13530,AW00024529,Jillian Martinez,Female,52,Single,United States,50 and above,New,2013-02-04,154,1,2398,3,3,0,2398,2398
13531,AW00024530,Franklin She,Male,53,Single,United States,50 and above,New,2013-05-01,151,1,37,2,2,0,37,37
13532,AW00024531,Andres Xie,Male,62,Married,Germany,50 and above,New,2013-07-19,149,1,68,2,2,0,68,68
13533,AW00024532,Phillip Perez,Male,62,Married,Germany,50 and above,New,2013-11-03,145,1,39,2,2,0,39,39
13534,AW00024533,Blake Long,Male,56,Single,United Kingdom,50 and above,New,2013-12-30,144,1,32,2,2,0,32,32
13535,AW00024534,Alisha Luo,Female,61,Married,United Kingdom,50 and above,New,2013-03-03,153,1,2534,4,4,0,2534,2534
13536,AW00024535,David Shepard,Female,62,Married,France,50 and above,New,2013-07-14,149,1,4,1,1,0,4,4
13537,AW00024536,Cynthia Perez,Female,52,Married,Germany,50 and above,New,2013-06-01,150,1,587,2,2,0,587,587
13538,AW00024537,Cynthia Saunders,Female,63,Single,United Kingdom,50 and above,New,2013-03-01,153,1,2511,4,4,0,2511,2511
13539,AW00024538,Latasha Diaz,Female,58,Single,France,50 and above,New,2013-11-26,145,1,4,1,1,0,4,4
13540,AW00024539,Colin Zheng,Male,63,Single,France,50 and above,New,2013-04-21,152,1,39,2,2,0,39,39
13541,AW00024540,Janet Martin,Female,58,Married,United Kingdom,50 and above,New,2013-06-09,150,1,70,3,3,0,70,70
13542,AW00024541,Janet Sheperdigian,Male,47,Married,United Kingdom,40-49,New,2013-12-18,144,1,37,3,3,0,37,37
13543,AW00024542,Arturo Liang,Male,59,Single,France,50 and above,New,2013-12-03,144,1,124,2,2,0,124,124
13544,AW00024543,Arthur Moreno,Male,65,Single,France,50 and above,New,2013-06-23,150,1,54,2,2,0,54,54
13545,AW00024544,Kellie Romero,Female,64,Single,Germany,50 and above,New,2013-03-08,153,1,6,2,2,0,6,6
13546,AW00024545,Douglas Raman,Male,65,Single,United Kingdom,50 and above,New,2013-09-26,147,1,70,3,3,0,70,70
13547,AW00024546,Adam Hughes,Male,55,Married,United Kingdom,50 and above,New,2013-04-15,152,1,37,3,3,0,37,37
13548,AW00024547,Dana Gomez,Female,75,Single,Germany,50 and above,New,2013-06-24,150,1,39,2,2,0,39,39
13549,AW00024548,Crystal Liu,Female,76,Married,Germany,50 and above,New,2013-05-19,151,1,39,2,2,0,39,39
13550,AW00024549,Darryl Li,Male,70,Single,United Kingdom,50 and above,New,2013-04-25,152,1,2515,4,4,0,2515,2515
13551,AW00024550,Randy Ma,Male,75,Married,United Kingdom,50 and above,New,2013-02-04,154,1,37,3,3,0,37,37
13552,AW00024551,Molly Malhotra,Female,74,Married,France,50 and above,New,2013-02-25,154,1,142,5,5,0,142,142
13553,AW00024552,Ross Carlson,Male,74,Married,France,50 and above,New,2013-12-03,144,1,39,2,2,0,39,39
13554,AW00024553,Michele Ashe,Female,74,Married,Germany,50 and above,New,2013-12-23,144,1,4,1,1,0,4,4
13555,AW00024554,Deanna Fernandez,Female,75,Married,United Kingdom,50 and above,New,2013-08-12,148,1,70,3,3,0,70,70
13556,AW00024555,Lacey Chande,Female,75,Married,United Kingdom,50 and above,New,2013-08-11,148,1,59,5,5,0,59,59
13557,AW00024556,Claudia Yang,Female,73,Single,France,50 and above,New,2013-06-23,150,1,6,2,2,0,6,6
13558,AW00024557,Franklin Lin,Male,68,Single,United Kingdom,50 and above,New,2013-05-29,151,1,70,3,3,0,70,70
13559,AW00024558,Savannah Brooks,Female,66,Married,United Kingdom,50 and above,New,2013-04-28,152,1,2487,3,3,0,2487,2487
13560,AW00024559,Adrienne Suarez,Female,67,Married,France,50 and above,New,2013-09-30,147,1,6,2,2,0,6,6
13561,AW00024560,Veronica Fernandez,Female,66,Married,France,50 and above,New,2013-12-20,144,1,2405,3,3,0,2405,2405
13562,AW00024561,Megan Sherman,Male,65,Single,Germany,50 and above,New,2013-02-07,154,1,4,1,1,0,4,4
13563,AW00024562,Ricky Rubio,Male,65,Single,Germany,50 and above,New,2013-10-03,146,1,4,1,1,0,4,4
13564,AW00024563,Adriana Rodriguez,Female,66,Married,Germany,50 and above,New,2013-07-26,149,1,6,2,2,0,6,6
13565,AW00024564,Johnny Andersen,Male,61,Single,Germany,50 and above,New,2013-10-02,146,1,39,2,2,0,39,39
13566,AW00024565,Theodore Navarro,Male,62,Single,Germany,50 and above,New,2013-07-16,149,1,575,2,2,0,575,575
13567,AW00024566,Kara Nara,Female,62,Single,United Kingdom,50 and above,New,2013-11-21,145,1,5,1,1,0,5,5
13568,AW00024567,Alison Deng,Female,69,Married,France,50 and above,New,2013-03-20,153,1,6,2,2,0,6,6
13569,AW00024568,Jose Mitchell,Male,69,Single,United Kingdom,50 and above,New,2013-07-10,149,1,14,2,2,0,14,14
13570,AW00024569,Bob Gonzalez,Male,63,Married,United Kingdom,50 and above,New,2013-05-28,151,1,2480,3,3,0,2480,2480
13571,AW00024570,Karen Guo,Female,70,Single,France,50 and above,New,2013-11-24,145,1,59,2,2,0,59,59
13572,AW00024571,Roberto Navarro,Male,58,Single,France,50 and above,New,2013-12-28,144,1,27,3,3,0,27,27
13573,AW00024572,Carolyn Martinez,Female,64,Married,Germany,50 and above,New,2013-04-16,152,1,4,1,1,0,4,4
13574,AW00024573,Colin Rai,Male,64,Married,United Kingdom,50 and above,New,2013-05-20,151,1,2563,2,2,0,2563,2563
13575,AW00024574,Alison Yuan,Female,71,Single,United Kingdom,50 and above,New,2013-08-07,148,1,99,4,4,0,99,99
13576,AW00024575,Arturo Zhu,Male,65,Single,United Kingdom,50 and above,New,2013-12-09,144,1,5,1,1,0,5,5
13577,AW00024576,Jake Hu,Male,70,Single,United Kingdom,50 and above,New,2013-07-11,149,1,90,3,3,0,90,90
13578,AW00024577,Gilbert Lal,Male,72,Single,United Kingdom,50 and above,New,2013-05-21,151,1,2487,3,3,0,2487,2487
13579,AW00024578,Meredith Lopez,Female,67,Single,France,50 and above,New,2013-11-06,145,1,27,3,3,0,27,27
13580,AW00024579,Trevor Alexander,Male,72,Single,Germany,50 and above,New,2013-12-16,144,1,39,2,2,0,39,39
13581,AW00024580,Wesley Zhao,Male,67,Married,Germany,50 and above,New,2013-08-23,148,1,597,3,3,0,597,597
13582,AW00024581,Reginald Diaz,Male,72,Married,United Kingdom,50 and above,New,2013-10-28,146,1,40,2,2,0,40,40
13583,AW00024582,Marie Sai,Female,67,Married,United Kingdom,50 and above,New,2013-06-12,150,1,2466,4,4,0,2466,2466
13584,AW00024583,Roy Chandra,Male,72,Single,United Kingdom,50 and above,New,2013-06-16,150,1,2487,3,3,0,2487,2487
13585,AW00024584,Ronnie Liang,Male,44,Single,Australia,40-49,New,2013-06-06,150,1,30,2,2,0,30,30
13586,AW00024585,Harold Patel,Male,44,Married,Australia,40-49,New,2013-07-02,149,2,3366,5,5,7,1683,480
13587,AW00024586,Jerry Luo,Male,44,Single,Australia,40-49,Regular,2013-12-27,144,2,4144,2,2,12,2072,345
13588,AW00024587,Suzanne Sun,Female,44,Married,Australia,40-49,Regular,2013-12-14,144,2,3883,2,2,12,1941,323
13589,AW00024588,Kathryn Becker,Female,44,Single,Australia,40-49,New,2013-07-20,149,1,14,2,2,0,14,14
13590,AW00024589,Laura Zhao,Female,45,Single,Australia,40-49,New,2013-03-20,153,1,69,3,3,0,69,69
13591,AW00024590,Diana Alonso,Female,46,Married,Australia,40-49,Regular,2013-12-23,144,2,3912,4,4,12,1956,326
13592,AW00024591,Derek Pal,Male,46,Single,Australia,40-49,New,2013-08-05,148,1,59,2,2,0,59,59
13593,AW00024592,Jay Martinez,Male,44,Single,Australia,40-49,Regular,2013-12-07,144,2,3897,4,4,12,1948,324
13594,AW00024593,Destiny Watson,Female,45,Married,Australia,40-49,New,2014-01-19,143,1,5,1,1,0,5,5
13595,AW00024594,Franklin Yuan,Male,46,Married,Australia,40-49,New,2013-02-27,154,1,40,2,2,0,40,40
13596,AW00024595,Kelvin Wu,Male,47,Single,Australia,40-49,New,2013-04-04,152,1,62,3,3,0,62,62
13597,AW00024596,Heather Zhao,Female,46,Married,Australia,40-49,Regular,2013-12-13,144,2,4168,3,3,12,2084,347
13598,AW00024597,Lee Dominguez,Male,45,Single,Australia,40-49,Regular,2013-12-11,144,2,4010,7,7,12,2005,334
13599,AW00024598,Irma Sherwood,Male,40,Single,Australia,40-49,Regular,2013-12-09,144,2,4228,5,5,12,2114,352
13600,AW00024599,Virginia Garcia,Female,40,Married,Australia,40-49,New,2013-08-13,148,1,27,2,2,0,27,27
13601,AW00024600,Lisa Li,Female,41,Married,Australia,40-49,New,2013-09-30,147,1,5,1,1,0,5,5
13602,AW00024601,Natasha Munoz,Female,41,Single,Australia,40-49,Regular,2013-12-19,144,2,3883,2,2,12,1941,323
13603,AW00024602,Preston Garcia,Male,47,Single,Australia,40-49,Regular,2013-12-19,144,2,3883,2,2,12,1941,323
13604,AW00024603,Jake Zhu,Male,47,Single,Australia,40-49,New,2013-10-16,146,1,40,2,2,0,40,40
13605,AW00024604,Melvin Rai,Male,48,Married,Australia,40-49,New,2012-12-30,156,2,3681,6,6,0,1840,3681
13606,AW00024605,Roger Wang,Male,48,Single,Australia,40-49,New,2013-01-20,155,2,3627,5,5,1,1813,3627
13607,AW00024606,Cassie Nath,Female,42,Married,Australia,40-49,Regular,2013-01-13,155,2,2155,3,3,12,1077,179
13608,AW00024607,Kristine Ruiz,Female,43,Single,Australia,40-49,New,2013-09-05,147,1,5,1,1,0,5,5
13609,AW00024608,Katrina Nara,Female,42,Married,Australia,40-49,Regular,2013-02-18,154,2,2120,2,2,13,1060,163
13610,AW00024609,Jenny Zhang,Female,48,Married,Australia,40-49,Regular,2013-02-03,154,2,2120,2,2,12,1060,176
13611,AW00024610,Troy Kapoor,Male,47,Single,Australia,40-49,New,2013-09-10,147,1,40,2,2,0,40,40
13612,AW00024611,Pedro Suarez,Male,43,Single,Australia,40-49,New,2013-01-29,155,2,2219,4,4,11,1109,201
13613,AW00024612,Devon Chander,Male,50,Single,Australia,50 and above,Regular,2013-02-16,154,2,2151,5,5,12,1075,179
13614,AW00024613,Stacy Serrano,Female,49,Married,Australia,40-49,New,2013-02-03,154,2,2147,4,4,11,1073,195
13615,AW00024614,Lindsey Raje,Female,49,Married,Australia,40-49,New,2013-02-16,154,2,2120,2,2,11,1060,192
13616,AW00024615,Dwayne Ortega,Male,49,Married,Australia,40-49,Regular,2013-03-07,153,2,2155,3,3,12,1077,179
13617,AW00024616,Zoe Cook,Female,70,Married,United States,50 and above,New,2013-08-08,148,1,72,3,3,0,72,72
13618,AW00024617,Kelsey She,Female,71,Married,United States,50 and above,New,2013-05-03,151,1,35,2,2,0,35,35
13619,AW00024618,Brett Gonzalez,Male,66,Married,United States,50 and above,New,2013-06-13,150,1,33,1,1,0,33,33
13620,AW00024619,Shelby Kelly,Female,72,Single,United States,50 and above,New,2013-03-14,153,1,33,1,1,0,33,33
13621,AW00024620,Olivia Morgan,Female,72,Married,United States,50 and above,New,2013-10-27,146,1,196,3,3,0,196,196
13622,AW00024621,Chad Shan,Male,77,Married,Canada,50 and above,New,2013-05-22,151,1,13,2,2,0,13,13
13623,AW00024622,Blake Hall,Male,83,Married,United States,50 and above,New,2013-05-23,151,1,96,4,4,0,96,96
13624,AW00024623,Beth Torres,Female,82,Married,United States,50 and above,New,2014-01-13,143,1,33,1,1,0,33,33
13625,AW00024624,Allison Murphy,Female,82,Married,United States,50 and above,New,2013-07-13,149,1,39,3,3,0,39,39
13626,AW00024625,Yolanda Nath,Female,82,Married,Canada,50 and above,New,2013-10-04,146,1,14,2,2,0,14,14
13627,AW00024626,Seth Bryant,Male,82,Married,United States,50 and above,New,2013-08-16,148,1,39,3,3,0,39,39
13628,AW00024627,Eric Edwards,Male,80,Single,Canada,50 and above,New,2013-07-14,149,1,69,2,2,0,69,69
13629,AW00024628,David Walker,Male,80,Single,United States,50 and above,New,2013-11-12,145,1,33,1,1,0,33,33
13630,AW00024629,Seth Perry,Male,80,Married,United States,50 and above,New,2013-05-02,151,1,101,3,3,0,101,101
13631,AW00024630,Brianna Howard,Female,81,Married,Canada,50 and above,New,2013-05-29,151,1,5,1,1,0,5,5
13632,AW00024631,Hannah Powell,Female,81,Single,United States,50 and above,New,2013-11-19,145,1,146,5,5,0,146,146
13633,AW00024632,Catherine James,Female,80,Single,United States,50 and above,New,2013-06-28,150,1,2483,5,5,0,2483,2483
13634,AW00024633,Xavier Cook,Male,79,Married,United States,50 and above,New,2013-06-04,150,1,2447,3,3,0,2447,2447
13635,AW00024634,Crystal He,Female,80,Married,United States,50 and above,New,2013-10-10,146,1,131,5,5,0,131,131
13636,AW00024635,Gabrielle Rogers,Female,79,Single,United States,50 and above,New,2014-01-25,143,1,72,3,3,0,72,72
13637,AW00024636,Anna Ward,Female,80,Married,United States,50 and above,New,2013-11-19,145,1,33,1,1,0,33,33
13638,AW00024637,Nathan Flores,Male,78,Married,Canada,50 and above,New,2013-11-09,145,1,14,2,2,0,14,14
13639,AW00024638,Julia Lopez,Female,73,Single,United States,50 and above,New,2013-11-04,145,1,57,2,2,0,57,57
13640,AW00024639,Ian Moore,Male,78,Married,Canada,50 and above,New,2013-12-01,144,1,40,2,2,0,40,40
13641,AW00024640,Lisa Yang,Female,78,Single,United States,50 and above,New,2013-06-18,150,1,2419,2,2,0,2419,2419
13642,AW00024641,Sarah Powell,Female,71,Married,United States,50 and above,New,2013-06-04,150,1,2384,1,1,0,2384,2384
13643,AW00024642,Edward Russell,Male,76,Single,United States,50 and above,New,2013-08-29,148,1,39,3,3,0,39,39
13644,AW00024643,Jada Campbell,Female,76,Single,United States,50 and above,New,2013-07-07,149,1,35,2,2,0,35,35
13645,AW00024644,Samuel Johnston,Male,76,Married,United States,50 and above,New,2013-05-31,151,1,2393,2,2,0,2393,2393
13646,AW00024645,Bryce Murphy,Male,71,Married,United States,50 and above,New,2013-06-26,150,1,2438,2,2,0,2438,2438
13647,AW00024646,Juan Murphy,Male,75,Married,Canada,50 and above,New,2011-12-21,168,1,3578,1,1,0,3578,3578
13648,AW00024647,Jose Simmons,Male,76,Single,Canada,50 and above,New,2013-11-01,145,1,40,2,2,0,40,40
13649,AW00024648,Amanda King,Female,70,Single,United States,50 and above,New,2013-05-16,151,1,791,4,4,0,791,791
13650,AW00024649,Aaron Washington,Male,67,Married,Canada,50 and above,New,2013-06-04,150,1,5,1,1,0,5,5
13651,AW00024650,Julia Baker,Female,75,Single,United States,50 and above,New,2013-09-03,147,1,37,2,2,0,37,37
13652,AW00024651,Dakota Alexander,Male,75,Single,United States,50 and above,New,2013-06-06,150,1,72,3,3,0,72,72
13653,AW00024652,Luke Butler,Male,75,Single,United States,50 and above,New,2013-02-01,154,1,92,3,3,0,92,92
13654,AW00024653,Victoria Barnes,Female,74,Married,United States,50 and above,New,2013-07-29,149,1,2393,2,2,0,2393,2393
13655,AW00024654,Paige Simmons,Female,73,Single,United States,50 and above,New,2013-07-10,149,1,2453,4,4,0,2453,2453
13656,AW00024655,Taylor Sanders,Female,73,Married,United States,50 and above,New,2013-09-20,147,1,33,1,1,0,33,33
13657,AW00024656,Julia Moore,Female,74,Married,United States,50 and above,New,2013-05-20,151,1,35,2,2,0,35,35
13658,AW00024657,Alyssa Brooks,Female,73,Married,United States,50 and above,New,2013-11-27,145,1,101,3,3,0,101,101
13659,AW00024658,Jenna Perez,Female,56,Married,United States,50 and above,New,2013-05-22,151,1,39,3,3,0,39,39
13660,AW00024659,Kaitlyn Hill,Female,73,Married,Canada,50 and above,New,2013-09-27,147,1,15,3,3,0,15,15
13661,AW00024660,Anna Perry,Female,72,Single,United States,50 and above,New,2013-02-01,154,1,2419,2,2,0,2419,2419
13662,AW00024661,Madison Jones,Female,73,Single,Canada,50 and above,Regular,2013-01-25,155,2,4182,3,3,13,2091,321
13663,AW00024662,Arianna Price,Female,73,Single,United States,50 and above,New,2013-02-13,154,1,2493,4,4,0,2493,2493
13664,AW00024663,Ebony Fernandez,Female,72,Single,Canada,50 and above,New,2014-01-05,143,1,59,2,2,0,59,59
13665,AW00024664,Ian Washington,Male,55,Married,Canada,50 and above,Regular,2013-08-19,148,2,4368,6,6,20,2184,218
13666,AW00024665,Angela Morgan,Female,72,Single,Canada,50 and above,New,2013-07-31,149,1,110,3,3,0,110,110
13667,AW00024666,Hannah Martinez,Female,72,Married,Canada,50 and above,Regular,2013-11-17,145,2,4370,3,3,23,2185,190
13668,AW00024667,Chloe Diaz,Female,72,Single,United States,50 and above,New,2014-01-08,143,1,37,2,2,0,37,37
13669,AW00024668,Katrina Xu,Female,72,Married,United States,50 and above,New,2013-07-30,149,1,2473,4,4,0,2473,2473
13670,AW00024669,Xavier Parker,Male,71,Married,United States,50 and above,New,2013-02-05,154,1,2419,2,2,0,2419,2419
13671,AW00024670,Alexandria Ross,Female,72,Single,United States,50 and above,New,2013-03-26,153,1,2419,2,2,0,2419,2419
13672,AW00024671,Christian Perry,Male,65,Married,Canada,50 and above,Regular,2013-12-11,144,2,4354,4,4,24,2177,181
13673,AW00024672,Jeremy Cook,Male,70,Married,United States,50 and above,New,2014-01-27,143,1,72,3,3,0,72,72
13674,AW00024673,Paige Cox,Female,59,Married,United States,50 and above,New,2013-03-27,153,1,2428,3,3,0,2428,2428
13675,AW00024674,Dylan Kumar,Male,70,Married,United States,50 and above,New,2013-03-07,153,1,2384,1,1,0,2384,2384
13676,AW00024675,Jackson Nelson,Male,70,Single,United States,50 and above,New,2013-03-04,153,1,2419,2,2,0,2419,2419
13677,AW00024676,Jeremy Roberts,Male,70,Married,United States,50 and above,New,2013-07-06,149,1,2462,4,4,0,2462,2462
13678,AW00024677,Blake Lee,Male,64,Married,United States,50 and above,New,2013-05-14,151,1,33,1,1,0,33,33
13679,AW00024678,Nathan Long,Male,58,Single,United States,50 and above,New,2013-08-12,148,1,101,3,3,0,101,101
13680,AW00024679,Wyatt Hernandez,Male,70,Married,United States,50 and above,New,2013-11-17,145,1,72,3,3,0,72,72
13681,AW00024680,Thomas Flores,Male,69,Single,United States,50 and above,New,2013-03-21,153,1,2418,3,3,0,2418,2418
13682,AW00024681,Arianna Murphy,Female,70,Single,United States,50 and above,New,2013-03-06,153,1,2453,4,4,0,2453,2453
13683,AW00024682,Faith Rogers,Female,68,Married,Canada,50 and above,New,2013-10-24,146,1,60,2,2,0,60,60
13684,AW00024683,Shannon Alonso,Male,63,Married,United States,50 and above,New,2013-07-06,149,1,2393,2,2,0,2393,2393
13685,AW00024684,Charles Martin,Male,69,Married,United States,50 and above,New,2013-07-01,149,1,2393,2,2,0,2393,2393
13686,AW00024685,Jordan Kumar,Male,69,Married,United States,50 and above,New,2013-07-23,149,1,2393,2,2,0,2393,2393
13687,AW00024686,Melissa Murphy,Female,67,Single,United States,50 and above,New,2014-01-23,143,1,39,3,3,0,39,39
13688,AW00024687,Joan Ross,Female,67,Single,United States,50 and above,New,2013-06-09,150,1,92,3,3,0,92,92
13689,AW00024688,Ashley Long,Female,61,Married,United States,50 and above,New,2013-08-27,148,1,2393,2,2,0,2393,2393
13690,AW00024689,Sandra Ye,Female,46,Married,United Kingdom,40-49,New,2013-10-22,146,1,1155,2,2,0,1155,1155
13691,AW00024690,Christian Long,Male,40,Single,Germany,40-49,New,2013-10-23,146,1,609,5,5,0,609,609
13692,AW00024691,Meredith Carlson,Female,40,Married,Germany,40-49,New,2013-05-27,151,1,4,1,1,0,4,4
13693,AW00024692,Laura He,Female,40,Married,Germany,40-49,New,2013-12-20,144,1,39,2,2,0,39,39
13694,AW00024693,Alexandra Rogers,Female,40,Single,France,40-49,New,2013-04-12,152,1,7,2,2,0,7,7
13695,AW00024694,Theodore Carlson,Male,41,Single,Germany,40-49,New,2013-05-08,151,1,58,2,2,0,58,58
13696,AW00024695,Omar Zhou,Male,41,Single,France,40-49,New,2013-03-10,153,1,166,3,3,0,166,166
13697,AW00024696,Tasha Xie,Female,41,Single,Germany,40-49,New,2013-09-01,147,1,23,2,2,0,23,23
13698,AW00024697,Manuel Rodriguez,Male,45,Married,United Kingdom,40-49,New,2013-10-08,146,1,1170,2,2,0,1170,1170
13699,AW00024698,Blake Carter,Male,47,Single,Germany,40-49,New,2013-10-04,146,1,575,2,2,0,575,575
13700,AW00024699,Rebekah Rubio,Female,47,Single,United Kingdom,40-49,New,2013-12-10,144,1,29,2,2,0,29,29
13701,AW00024700,Gary Alvarez,Male,47,Single,France,40-49,New,2013-10-02,146,1,2452,4,4,0,2452,2452
13702,AW00024701,Marco Fernandez,Male,41,Married,France,40-49,New,2013-08-19,148,1,1745,3,3,0,1745,1745
13703,AW00024702,Kari Ramos,Female,47,Single,United Kingdom,40-49,New,2013-11-02,145,1,1174,2,2,0,1174,1174
13704,AW00024703,Jonathan White,Male,47,Married,United Kingdom,40-49,New,2013-04-04,152,1,5,1,1,0,5,5
13705,AW00024704,Allen Schmidt,Male,42,Married,Germany,40-49,New,2014-01-28,143,1,21,1,1,0,21,21
13706,AW00024705,Daniel Shimshoni,Female,48,Single,United Kingdom,40-49,New,2013-10-18,146,1,1155,2,2,0,1155,1155
13707,AW00024706,Virginia Rana,Female,48,Single,Germany,40-49,New,2013-10-25,146,1,578,4,4,0,578,578
13708,AW00024707,Shaun Pal,Male,47,Single,France,40-49,New,2013-10-21,146,1,2393,2,2,0,2393,2393
13709,AW00024708,Corey Chander,Male,42,Single,France,40-49,New,2013-11-17,145,1,2419,2,2,0,2419,2419
13710,AW00024709,Nancy Prasad,Female,42,Married,France,40-49,New,2013-08-29,148,1,1736,2,2,0,1736,1736
13711,AW00024710,Brandy Malhotra,Female,42,Married,Germany,40-49,New,2013-03-13,153,1,1732,4,4,0,1732,1732
13712,AW00024711,Rebekah Hernandez,Female,48,Single,Germany,40-49,New,2013-03-13,153,1,1751,2,2,0,1751,1751
13713,AW00024712,Carly Kumar,Female,48,Married,United Kingdom,40-49,New,2013-11-02,145,1,1120,1,1,0,1120,1120
13714,AW00024713,Jeremy Brooks,Male,103,Single,France,50 and above,New,2013-02-27,154,1,7,2,2,0,7,7
